id,title,author,isbn,annual circs
5946,"Happy Hanukkah, Curious George /","Meyer, Emily Flaschner.",9780547757315,1
5947,Hocus pocus hotel /,"Dahl, Michael.",9781434242532,1
5948,Beware the ninja weenies and other warped and creepy tales /,"Lubar, David.",9780765332134,1
5949,Penelope Crumb /,"Stout, Shawn K.",9780399257285,1
5950,Alien on a rampage /,"Smith, Clete Barrett.",9781423134480,1
5951,Bridge : A Novel,"Kingsbury, Karen",9781451647013,1
5952,"Fatal friends, deadly neighbors :","Rule, Ann.",9781451648287,1
5953,The world until yesterday :,"Diamond, Jared M.",9780670024810,1
5954,iPad for dummies /,"Baig, Edward C.",9781118498231,1
5955,The heist :,"Evanovich, Janet.",9780345543042,1
5956,One heart to win /,"Lindsey, Johanna.",9781476714264,1
5957,The heist :,"Evanovich, Janet.",9780345543042,1
5958,Kill anything that moves :,"Turse, Nick.",9780805086911,1
5959,I am that :,"Nisargadatta, Maharaj.",9780893860462,1
5960,Lean in :,"Sandberg, Sheryl.",9780385349949,1
5961,The last girlfriend on earth :,"Rich, Simon.",9780316219396,1
5962,Red velvet cupcake murder /,"Fluke, Joanne,",9780758280343,1
5963,The book of Killowen /,"Hart, Erin,",9781451634846,1
5964,Three graves full /,"Mason, Jamie.",9781451685039,1
5965,Chinese and English nursery rhymes :,"Wu, Faye-Lynn.",9780804840941,1
5966,The Count's Hanukkah countdown /,"Balsley, Tilda.",9780761375562,1
5967,The bear in the book /,"Banks, Kate,",9780374305918,1
5968,The bear in the book /,"Banks, Kate,",9780374305918,1
5969,Bailey at the museum /,"Bliss, Harry,",9780545233453,1
5970,Abe Lincoln's dream /,"Smith, Lane.",9781596436084,1
5971,Little Cub /,"Dunrea, Olivier.",9780399242359,1
5972,Kel Gilligan's daredevil stunt show /,"Buckley, Michael,",9781419703799,1
5973,A trip to the bottom of the world with Mouse :,"Viva, Frank.",9781935179191,1
5974,Among the impostors /,"Haddix, Margaret Peterson",9781439528198,1
5975,My father's arms are a boat /,"Lunde, Stein Erik,",9781592701247,1
5976,Dream friends /,"Byun, You.",9780399257391,1
5977,When fairies go bad /,"Vernon, Ursula.",9780803736788,1
5978,Hocus pocus hotel /,"Dahl, Michael.",9781434242532,1
5979,The drowned vault /,"Wilson, Nathan D.",9780375864407,1
5980,Hunting Eve /,"Johansen, Iris.",9781250019998,1
5981,Hunting Eve /,"Johansen, Iris.",9781250019998,1
5982,The light in the ruins :,"Bohjalian, Chris,",9780385534819,1
5983,A pirate's twelve days of Christmas /,"Yates, Philip,",9781402792250,1
5984,Homer /,"Cooper, Elisha.",9780062012487,1
5985,Homer /,"Cooper, Elisha.",9780062012487,1
5986,The fantastic flying books of Mr. Morris Lessmore /,"Joyce, William,",9781442457027,1
5987,The kite princess /,"Bell, Juliet Clare.",9781846868030,1
5988,Pressure cooker perfection :,,9781936493418,1
5989,Stitch savvy :,"Moebes, Deborah.",9781440229473,1
5990,Chasing Gideon :,"Houppert, Karen,",9781595588692,1
5991,The dinner :,"Koch, Herman,",9780770437855,1
5992,Daddy's gone a hunting /,"Clark, Mary Higgins.",9781451668940,1
5993,"Stories 1, 2, 3, 4 /","Ionesco, Eugene.",9781936365517,1
5994,Mia and the daisy dance /,"Farley, Robin.",9780061733055,1
5995,Here comes the cat! /,"Asch, Frank.",9781936365418,1
5996,Electricity /,,9781615306657,1
5997,Daddy Christmas and Hanukkah Mama /,"Alko, Selina.",9780375860935,1
5998,Handsewn :,"Rowan, Margaret.",9781596687561,1
5999,Smudge and the book of mistakes :,"Whelan, Gloria.",9781585364831,1
6000,We need a horse /,"Heti, Sheila,",9781936365401,1
6001,The Science of physics /,,9781615306763,1
6002,Z :,"Fowler, Therese.",9781250028655,1
6003,The caretaker /,"Ahmad, A. X.",9781250016843,1
6004,The impossible lives of Greta Wells /,"Greer, Andrew Sean.",9780062213785,1
6005,Angelopolis /,"Trussoni, Danielle.",9780670025541,1
6006,Murder in Chelsea :,"Thompson, Victoria",9780425260418,1
6007,Palisades Park /,"Brennert, Alan.",9780312643720,1
6008,Murder below Montparnasse /,"Black, Cara,",9781616952150,1
6009,The chance /,"Kingsbury, Karen.",9781451647037,1
6010,The famous and the dead /,"Parker, T. Jefferson.",9780525953173,1
6011,Poppet /,"Hayder, Mo.",9780802121073,1
6012,A tale for the time being /,"Ozeki, Ruth L.",9780670026630,1
6013,Nighttime Ninja /,"DaCosta, Barbara.",9780316203845,1
6014,The world is waiting for you /,"Kerley, Barbara.",9781426311147,1
6015,Peanut & Fifi have a ball /,"De S�eve, Randall.",9780803735781,1
6016,Courage has no color :,"Stone, Tanya Lee.",9780763651176,1
6017,Ol' Mama Squirrel /,"Stein, David Ezra.",9780399256721,1
6018,The chickens build a wall /,"Dumont, Jean-Francois,",9780802854223,1
6019,Timmy Failure.,"Pastis, Stephan.",9780763660505,1
6020,Look up! :,"Cate, Annette LeBlanc.",9780763645618,1
6021,The flowering shrub expert /,"Hessayon, D. G",9780903505390,1
6022,Hotshot /,"Garwood, Julie.",9780525953012,1
6023,A is for musk ox /,"Cabatingan, Erin.",9781596436763,1
6024,Fish forever :,"Johnson, Paul,",9780764587795,1
6025,The passage of power /,"Caro, Robert A.",9780679405078,1
6026,The Originals /,"Patrick, Cat.",9780316219433,1
6027,The king of infinite space :,"Berlinski, David,",9780465014811,1
6028,Eighty days :,"Goodman, Matthew.",9780345527264,1
6029,E.B. White on dogs /,"White, E. B.",9780884483410,1
6030,Icons /,"Stohl, Margaret.",9780316205184,1
6031,Thankless in death /,"Robb, J. D.,",9780399164422,1
6032,The Final Cut /,"Coulter, Catherine.",9780399164736,1
6033,W is for wasted /,"Grafton, Sue.",9780399158988,1
6034,The Patrick Melrose novels :,"St. Aubyn, Edward,",9780312429966,1
6035,Cooked :,"Pollan, Michael.",9781594204210,1
6036,Gulp :,"Roach, Mary.",9780393081572,1
6037,Living the good long life :,"Stewart, Martha.",9780307462886,1
6038,The China study cookbook :,"Disla, LeAnne Campbell.",9781937856755,1
6039,Kitchen gardening for beginners /,"Akeroyd, Simon.",9781465409614,1
6040,Bunker Hill :,"Philbrick, Nathaniel.",9780670025442,1
6041,A perfect time for pandas /,"Osborne, Mary Pope.",9780375868269,1
6042,Ice cream sandwiches :,"Egan, Donna.",9781607744955,1
6043,Deadline /,"Brown, Sandra,",9781455501519,1
6044,MaddAddam :,"Atwood, Margaret,",9780385528788,1
6045,Deadline /,"Brown, Sandra,",9781455501519,1
6046,The longest ride /,"Sparks, Nicholas.",9781455520657,1
6047,Eaarth :,"McKibben, Bill.",9780805090567,1
6048,Chained /,"Kelly, Lynne,",9780374312374,1
6049,The golden door /,"Rodda, Emily.",9780545429900,1
6050,The smart one :,"Close, Jennifer.",9780307596864,1
6051,Lethal treasure /,"Cleland, Jane K.",9781250026941,1
6052,Earth afire :,"Card, Orson Scott.",9780765329059,1
6053,"Someday, someday, maybe :","Graham, Lauren,",9780345532749,1
6054,The eye of God /,"Rollins, James,",9780061784804,1
6055,The engagements :,"Sullivan, J. Courtney.",9780307958716,1
6056,Witch wraith :,"Brooks, Terry.",9780345523532,1
6057,Time flies /,"Cook, Claire,",9781451673678,1
6058,The white princess /,"Gregory, Philippa.",9781451626094,1
6059,The last witness /,"Griffin, W. E. B.",9780399162572,1
6060,The daughters of Mars :,"Keneally, Thomas,",9781476734613,1
6061,The year of the book /,"Cheng, Andrea.",9780547684635,1
6062,Star of the Week,"Adderson, Caroline; Clanton, Ben (ILT)",9781554535781,1
6063,Perfectly Percy /,"Schmid, Paul.",9780061804366,1
6064,Grumpy Goat /,"Helquist, Brett.",9780061139536,1
6065,Wilfred /,"Higgins, Ryan T.",9780803737327,1
6066,I see the promised land :,"Flowers, A. R.",9781554983285,1
6067,Hank finds an egg /,"Dudley, Rebecca,",9781441311580,1
6068,How to be a cat /,"McClure, Nikki.",9781419705281,1
6069,Hello in there! :,"Witek, Jo.",9781419703713,1
6070,Hoop genius :,"Coy, John.",9780761366171,1
6071,"The long, long journey :","Markle, Sandra.",9780761356233,1
6072,Bowling alley bandit /,"Keller, Laurie.",9780805090765,1
6073,Fog Island /,"Ungerer, Tomi,",9780714865355,1
6074,The Story of Fish & Snail /,"Freedman, Deborah",9780670784899,1
6075,Cross bones /,"Reichs, Kathy.",9780743233484,1
6076,500 days :,"Eichenwald, Kurt,",9781451669381,1
6077,Leonardo and the Last supper /,"King, Ross,",9780802717054,1
6078,A thousand mornings /,"Oliver, Mary,",9781594204777,1
6079,The tao of Martha :,"Lancaster, Jen,",9780451417633,1
6080,The center holds :,"Alter, Jonathan.",9781451646078,1
6081,Keeping hope alive :,"Hawa Abdi,",9781455503766,1
6082,Dad is fat /,"Gaffigan, Jim.",9780385349055,1
6083,Keep it pithy :,"O'Reilly, Bill,",9780385346627,1
6084,The Dead Sea scrolls :,"Collins, John J.",9780691143675,1
6085,What doctors feel :,"Ofri, Danielle.",9780807073322,1
6086,Finding your element :,"Robinson, Ken,",9780670022380,1
6087,Catch me /,"Gardner, Lisa.",9781410445131,1
6088,The clue of the dancing puppet /,"Keene, Carolyn.",9780448095394,1
6089,Matthew Mead's ultimate recycled style guide.,"Mead, Matthew.",9780848734442,1
6090,Unseen :,"Slaughter, Karin,",9780345539472,1
6091,THE LITTER OF THE LAW :,"Brown, Rita Mae.",9780345530486,1
6092,Identical /,"Turow, Scott,",9781455527205,1
6093,Just one evil act /,"George, Elizabeth,",9780525952961,1
6094,The October list /,"Deaver, Jeffery.",9781455576647,1
6095,Silencing Eve /,"Johansen, Iris.",9781250020024,1
6096,The year of luminous love /,"McDaniel, Lurlene.",9780385741712,1
6097,Revived /,"Patrick, Cat.",9780316094627,1
6098,Hideout /,"Korman, Gordon,",9780545448666,1
6099,Revenge of the girl with the great personality /,"Eulberg, Elizabeth.",9780545476997,1
6100,Game /,"Lyga, Barry.",9780316125871,1
6101,I hunt killers /,"Lyga, Barry.",9780316125833,1
6102,This is what happy looks like /,"Smith, Jennifer E.,",9780316212823,1
6103,Waking Beauty /,"Wilcox, Leah.",9780399246159,1
6104,Heirs and graces /,"Bowen, Rhys.",9780425260029,1
6105,Now and then /,"Parker, Robert B.,",9780399154416,1
6106,Beautiful ruins :,"Walter, Jess,",9780061928123,1
6108,Cross my heart /,"Patterson, James,",9780316210911,1
6109,The Valley of Amazement /,"Tan, Amy,",9780062107312,1
6110,Cross my heart /,"Patterson, James,",9780316210911,1
6111,Stella Bain :,"Shreve, Anita.",9780316098861,1
6112,The Valley of Amazement /,"Tan, Amy,",9780062107312,1
6113,"Classic Elite shawls, wraps & scarves :",,9781936096527,1
6114,Angelfire /,"Moulton, Courtney Allison,",9780062002327,1
6115,Crochet one-skein wonders :,,9781612120423,1
6116,The crafty superstar ultimate craft business guide /,"Dobush, Grace.",9781440320378,1
6117,Stayin' alive :,"Cowie, Jefferson.",9781565848757,1
6118,I wear the black hat :,"Klosterman, Chuck,",9781439184493,1
6119,"Happy birthday, bunny! /","Scanlon, Elizabeth Garton.",9781442402874,1
6120,Bedtime is canceled /,"Meng, Cece.",9780547636689,1
6121,Penny and her marble /,"Henkes, Kevin",9780062082039,1
6122,Bluebird /,"Staake, Bob,",9780375870378,1
6123,Flora and the flamingo /,"Idle, Molly Schaar.",9781452110066,1
6124,Tiger in my soup /,"Sheth, Kashmira.",9781561456963,1
6125,Hank finds an egg /,"Dudley, Rebecca,",9781441311580,1
6126,You are stardust /,"Kelsey, Elin.",9781926973357,1
6127,I dare you not to yawn /,"Boudreau, Hélène.",9780763650704,1
6128,Friends /,"Hout, Mies van.",9781935954231,1
6129,Rainbow shoes /,"Stone, Tiffany,",9781896580852,1
6130,Red moon :,"Percy, Benjamin.",9781455501663,1
6131,The astronaut wives club :,"Koppel, Lily.",9781455503254,1
6132,The end of night :,"Bogard, Paul,",9780316182904,1
6133,"Happy, happy, happy :","Robertson, Phil,",9781476726090,1
6134,Zealot :,"Aslan, Reza.",9781400069224,1
6135,& sons :,"Gilbert, David,",9780812993967,1
6136,Visitation street /,"Pochoda, Ivy.",9780062249890,1
6137,Towers of midnight /,"Jordan, Robert,",9780765325945,1
6138,60 quick baby blankets :,,9781936096466,1
6139,After her /,"Maynard, Joyce,",9780062257390,1
6140,Original death :,"Pattison, Eliot.",9781582437316,1
6141,The favorite daughter /,"Say, Allen.",9780545176620,1
6142,Penguin on vacation /,"Yoon, Salina,",9780802733979,1
6143,Brave girl :,"Markel, Michelle.",9780061804427,1
6144,On a beam of light :,"Berne, Jennifer.",9780811872355,1
6145,Sneaky art :,"Jocelyn, Marthe.",9780763656485,1
6146,Who says women can't be doctors? :,"Stone, Tanya Lee.",9780805090482,1
6147,Close My Eyes /,"McKenzie, Sophie.",9781250033895,1
6148,Help for the haunted /,"Searles, John,",9780060779634,1
6149,Dust /,"Cornwell, Patricia Daniels.",9780399157578,1
6150,Crazy rich :,"Oppenheimer, Jerry.",9780312662110,1
6151,The passion of the purple plumeria :,"Willig, Lauren.",9780451414724,1
6152,Look up! :,"Cate, Annette LeBlanc.",9780763645618,1
6153,Pug and other animal poems /,"Worth, Valerie.",9780374350246,1
6154,Rising tides /,"Roberts, Nora",9780425262764,1
6155,Catching cancer :,"Cornwall, Claudia Maria.",9781442215207,1
6156,This fragile life :,"Pierce-Baker, Charlotte.",9781613741085,1
6157,The year of learning dangerously :,"Cummings, Quinn.",9780399537608,1
6158,Shadows /,"McKinley, Robin.",9780399165795,1
6159,100 classic hikes in New England :,"Romano, Jeffrey.",9781594851001,1
6160,Clementine and the spring trip /,"Pennypacker, Sara,",9781423123576,1
6161,Fourmile /,"Key, Watt.",9780374350956,1
6162,Handbook for dragon slayers /,"Haskell, Merrie.",9780062008169,1
6163,Heidi Heckelbeck goes to camp! /,"Coven, Wanda.",9781442464810,1
6164,Heidi Heckelbeck in disguise /,"Coven, Wanda.",9781442441699,1
6165,Heidi Heckelbeck is ready to dance! /,"Coven, Wanda.",9781442451926,1
6166,"I, funny /","Patterson, James,",9780316206938,1
6167,Lost in Babylon /,"Lerangis, Peter",9780062070432,1
6168,Pi in the sky /,"Mass, Wendy,",9780316089166,1
6169,The return of Abracadabra /,"Dahl, Michael.",9781434247216,1
6170,The runaway king /,"Nielsen, Jennifer A.",9780545284158,1
6171,Sadie and Ratz /,"Hartnett, Sonya.",9780763653156,1
6172,Salt :,"Frost, Helen,",9780374363871,1
6173,The Savage fortress /,"Chadda, Sarwat.",9780545385169,1
6174,Sugar /,"Rhodes, Jewell Parker.",9780316043052,1
6175,Violet Mackerel's personal space /,"Branford, Anna.",9781442435919,1
6176,Cartboy and the time capsule /,"Campbell, L. A.,",9780765333179,1
6177,The cats of Tanglewood Forest /,"De Lint, Charles,",9780316053570,1
6178,The false prince /,"Nielsen, Jennifer A.",9780545433471,1
6179,The frog who croaked /,"Krosoczka, Jarrett.",9780062071644,1
6180,Hold fast /,"Balliett, Blue,",9780545299886,1
6181,Lost in Babylon /,"Lerangis, Peter",9780062070432,1
6182,Pi in the sky /,"Mass, Wendy,",9780316089166,1
6183,The runaway king /,"Nielsen, Jennifer A.",9780545284158,1
6184,The silver door /,"Rodda, Emily.",9780545429924,1
6185,Spymasters /,"Riley, Clifford.",9780545564687,1
6186,Texting the underworld /,"Booraem, Ellen.",9780803737044,1
6187,Twerp /,"Goldblatt, Mark,",9780375971457,1
6188,What we found in the sofa (and how it saved the world) /,"Clark, Henry,",9780316206662,1
6189,The favorite daughter /,"Say, Allen.",9780545176620,1
6190,Frog and friends :,"Bunting, Eve,",9781451787702,1
6191,The Gingerbread Man loose on the fire truck /,"Murray, Laura,",9780399257797,1
6192,I am blop! /,"Tullet, Herve.",9780714865331,1
6193,Journey /,"Becker, Aaron,",9780763660536,1
6194,The green boat :,"Pipher, Mary Bray.",9781594485855,1
6195,Principles of reflexolgy :,"Hall, Nicola",9781848191372,1
6196,Yogalosophy :,"Ingber, Mandy.",9781580054454,1
6197,Cat sense :,"Bradshaw, John,",9780465031016,1
6198,Jim Henson :,"Jones, Brian Jay.",9780345526113,1
6199,Lawrence in Arabia :,"Anderson, Scott,",9780385532921,1
6200,Common American phrases  in everyday contexts :,"Spears, Richard A.",9780071776073,1
6201,Animals alive.,,9780756672133,1
6202,La casa en Mango Street /,"Cisneros, Sandra.",9780679755265,1
6203,The death trade /,"Higgins, Jack,",9780399165894,1
6204,Forget me not /,"Michaels, Fern.",9780758292322,1
6205,Hunted /,"Robards, Karen.",9781451678710,1
6206,Innocence :,"Koontz, Dean R.",9780553808032,1
6207,Poems to learn by heart /,"Kennedy, Caroline/ Muth, Jon J. (ILT)",9781423108054,1
6208,Into the wild /,"Krakauer, Jon.",9780679428503,1
6209,Blowback :,"Wilson, Valerie Plame.",9780399158209,1
6210,Seduction :,"Rose, M. J.,",9781451621501,1
6211,Too bright to hear too loud to see /,"Garey, Juliann.",9781616951290,1
6212,Never go back :,"Child, Lee.",9780385344340,1
6213,Eating on the wild side :,"Robinson, Jo,",9780316227940,1
6214,Also known as /,"Benway, Robin.",9780802733900,1
6215,Awaken /,"Cabot, Meg,",9780545284127,1
6216,Days of blood & starlight /,"Taylor, Laini.",9780316133975,1
6217,Emerald green /,"Gier, Kerstin.",9780805092677,1
6218,Just one year /,"Forman, Gayle.",9780525425922,1
6219,Of beast and beauty /,"Jay, Stacey.",9780385743204,1
6220,Siege and storm /,"Bardugo, Leigh.",9780805094602,1
6221,Solstice /,"Hoover, P. J.",9780765334695,1
6222,Underworld /,"Cabot, Meg.",9780545284110,1
6223,My neighbor is a dog /,"Martins, Isabel Minhos.",9781926973685,1
6224,Citizens of London :,"Olson, Lynne.",9780812979350,1
6225,A memory of light /,"Jordan, Robert,",9780765325952,1
6226,Cracking the TOEFL iBT /2014,"Pierce, Douglas.",9780307945600,1
6227,The house on Mango Street /,"Cisneros, Sandra.",9780679734772,1
6228,In one person :,"Irving, John,",9781451664126,1
6229,Blackmoore /,"Donaldson, Julie C,",9781609074609,1
6230,Fallen women /,"Dallas, Sandra.",9781250030931,1
6231,Hostage /,"Hooper, Kay.",9780425259375,1
6232,Longbourn /,"Baker, Jo.",9780385351232,1
6233,Robert B. Parker's Wonderland /,"Atkins, Ace.",9780399161575,1
6234,"The Chew, what's for dinner? :","The Chew (COR)/ Batali, Mario/ Symon, Michael (CON)/ Hall, Carla/ Kelly, Clinton",9781401312817,1
6235,Love and math :,"Frenkel, Edward,",9780465050741,1
6236,The most of Nora Ephron /,"Ephron, Nora,",9780385350839,1
6237,The system :,"Benedict, Jeff,",9780385536615,1
6238,Police /,"Nesbø, Jo,",9780307960498,1
6239,Mirage /,"Cussler, Clive",9780399158087,1
6240,Call it sleep /,"Roth, Henry.",9780374118198,1
6241,On a beam of light :,"Berne, Jennifer.",9780811872355,1
6242,Light :,"Grant, Michael,",9780061449185,1
6243,Scarlet /,"Meyer, Marissa.",9780312642969,1
6244,The testing /,"Charbonneau, Joelle.",9780544336230,1
