title,author,isbn,count
"Bad Kitty makes comics... :","Bruel, Nick","9781596439795 | 1596439793",1
"The wild girl /","Forsyth, Kate,","9781250047540 : HRD | 1250047544 : HRD",1
"Mr. Robot.","Malek, Rami.","9786316314321 : DVD | 6316314329 : DVD",1
"Gunslinger :","Pearlman, Jeff,","9780544454378 : HRD | 0544454375 : HRD",1
"TED talks :","Anderson, Chris,","9780544634497 : HRD | 0544634497 : HRD",1
"Phantom prey /","Sandford, John,","0399155007 | 9780399155000 (tr",1
"McNally's dilemma /","Sanders, Lawrence,","0399144900 (acidfree paper)",1
"Leaving Whiskey Bend /","Garlock, Dorothy.","9780446577939 : | 0446577936 :",1
"The Gingerbread Man loose on the fire truck /","Murray, Laura,","9780399257797 : SAL | 03992577",1
"Command and control :","Schlosser, Eric.","9780143145011 | 0143145010",1
"Santa Duck /","Milgrim, David.","9780399250187 (lib. bdg.) : | 0399250182 (lib. bdg.) :",1
"The Churki-Burki book of rhyme /","Wolf, Gita.","9789380340067 : HRD | 9380340060 : HRD",1
"Heart collector /","Vandroux, Jacques","9781477826829 : PAP | 1477826823 : PAP",1
"The portable Nietzsche /","Nietzsche, Friedrich Wilhelm,","9780140150629 (pbk.) : | 01401",1
"Fleeced :","Clark, Carol Higgins.","074321661X :",1
Scotland,,1575572486,1
"Interview with the vampire",,"0780662636 | 9780780662636",1
"Bright lines /","Islam, Tanwi Nandini.","9780143123132 | 0143123130",1
"The death of an Irish sea wolf :","Gill, Bartholomew,","0688141838 (alk. paper)",1
"The hunter /","Lescroart, John T.","9781410444233 (hardcover) | 1410444236 (hardcover)",1
"Breaking bad.",,"1435938550 | 9781435938557",1
"Terrific trains /","Shealy, Dennis R.,","9781480632530 : PBD | 1480632538 : PBD",1
"Passenger trains /","Lassieur, Allison.",0736803637,1
"Freight trains /","Richardson, Adele,",0736806075,1
"The last dragonslayer /","Fforde, Jasper.","9780547738475 (hbk.) | 0547738471 (hbk.)",1
"Princess in training /","Sauer, Tammi.","9780152065997 : SAL | 0152065997 : SAL",1
"The itsy bitsy spider","Trapani, Iza.","0590698214 (pbk.) | 0590743562",1
"Forbidden ground /","Harper, Karen","9780778316701 (paperback) | 077831670X (paperback)",1
"Ally McBeal.",,,1
"Citizen Coke :","Elmore, Bartow J.","9780393241129 : HRD | 0393241122 : HRD",1
"Freakonomics :","Levitt, Steven D.","006073132X :",1
"What's your type of career? :","Dunning, Donna,","9781857885538 (pbk.) : | 18578",1
"GRE Graduate Record Examination premier 2016.",,"9781625231321 : PAP | 1625231326 : PAP",1
"One guinea pig is not enough /","Duke, Kate.",0525459189,1
"My pet hamster /","Rockwell, Anne F.","0060285648 :",1
"The first Americans /","Hakim, Joy.","0195077458 (lib. ed. : acidfree paper) | 0195077466 (pbk. ed. : acidfree paper) | 0669360104 (text) | 0669360201 (guide)",1
"The vault :","Rendell, Ruth,","1451624085 | 9781451624083 (hb",1
"Second child /","Saul, John.","0553058770 :",1
"Shadows /","Saul, John.",0553074741,1
"The devil's labyrinth :","Saul, John.","0345487036 | 9780345487032 (alk. paper)",1
"Bear & Hare snow! /","Gravett, Emily","9781481445146 : SAL | 1481445146 : SAL",1
"A really good snowman /","Mahoney, Daniel J.,","0618475540 :",1
"Christmas in the trenches /","McCutcheon, John.","1561453749 :",1
"Calico, the wonder horse, or The saga of Stewy Stinker /","Burton, Virginia Lee,","0395845416 | 039585735X : | 9781435264663 (Paw Prints) | 1435264665 (Paw Prints)",1
"Winter candle /","Frame, Jeron Ashford,","9781939547101 : HRD | 1939547105 : HRD",1
"Sunny Sweet can so get lost /","Mann, Jennifer Ann,","9781619635050 : HRD | 1619635054 : HRD",1
"Creation in death","Robb, J. D.,","9781423337393 : | 1423337395 :",1
"Martha speaks /","Meddaugh, Susan.","9780395633137 (lib. bdg.) : | 0395633133 (lib. bdg.) :",1
"Fox's garden /","Princesse Camcam,","9781592701674 : HRD | 1592701671 : HRD",1
"Dance! /","Cooper, Elisha.","0060294183 (trade) | 0060294191 (lib. bdg.)",1
"Hot pink :","Rubin, Susan Goldman.","9781419716423 : SAL | 1419716425 : SAL",1
"The Laurie Berkner band",,,1
"The after-Christmas tree /","Tyler, Linda Wagner.","0670830453 : | 9780670830459",1
"An edible alphabet :","Watterson, Carol","9781582464213 : | 1582464219 :",1
"January rides the wind :","Otten, Charlotte F.","0688125565 | 0688125573 (lib. bdg.)",1
"The last precinct /","Cornwell, Patricia Daniels.",0739412612,1
"The Moscow Club /","Finder, Joseph.","0670832669 :",1
"I got shoes",,,1
"Buddy and Earl and the great big baby /","Fergus, Maureen,","9781554987160 : HRD | 1554987164 : HRD",1
"In the heart of the sea ",,"9786316359902 : DVD | 631635990X : DVD",1
"Victor Frankenstein /",,"9786316349569 : DVD | 6316349564 : DVD",1
"I love you, Blue Kangaroo! /","Chichester Clark, Emma.",0385326386,1
"The book of Ruth /","Hamilton, Jane,","0786210516 (alk. paper)",1
"Boom, Snot, Twitty this way that way /","Cronin, Doreen,","9780670785773 : SAL | 0670785776 : SAL",1
"The last holiday concert /","Clements, Andrew,","0689845162 :",1
"Pegasus /","McKinley, Robin.","9780399246777 (lib. bdg.) : | 0399246770 (lib. bdg.) :",1
"Clark Howard's living large in lean times :","Howard, Clark,","9781583334331 (pbk.) : | 15833",1
"Totally tropical rain forest",,,1
Vogue.,,,1
Vogue.,,,1
"My bus /","Barton, Byron,","9780062287366 : HRD | 0062287362 : HRD",1
"Born on a Tuesday :","John, Elnathan,","9780802124821 : PAP | 0802124828 : PAP",1
"What to keep :","Cline, Rachel,","1400061830 :",1
"Pillar of the sky :","Holland, Cecelia,",0394535383,1
"The chocolate puppy puzzle :","Carl, JoAnna.","0451213645 (pbk.) :",1
"The bushman way of tracking God : ","Keeney, Bradford, Ph.D.","9781582702575 : | 1582702578 :",1
"The simple truth :","Levine, Philip.",0679435808,1
"Christmastime /","Jay, Alison.","9780803738041 (hardcover)",1
"Anchor & flares :","Braestrup, Kate","9781478933953 | 147893395X | 9781478933984 | 1478933984",1
Resilience,"Edwards, Elizabeth.","9780307577191 : | 0307577198 :",1
"The human stain /","Roth, Philip.",0618059458,1
"Lemonade / ","Roberts, Justin,","9786316654793 : CD | 6316654790 : CD",1
"The day Kennedy was shot /","Bishop, Jim,",,1
"Gilgamesh /",,"074326164X :",1
"The water knife /","Bacigalupi, Paolo","9781469298320 : CMD | 1469298325 : CMD",1
"Fast food /","Freymann, Saxton.","9780439110198 | 043911019X (li",1
"Easy rider",,"9780800141783 : | 0800141784 :",1
"It's good to be president",,"1422999394 | 9781422999394",1
"Brothers :","Chen, Da, ","9781400097289 | 1400097282",1
"Murder past due /","James, Miranda.","9780425236031 : | 042523603X :",1
"The silence of the library /","James, Miranda,","9780425257289 (pbk.) | 0425257282 (pbk.)",1
"The color of love /","Radclyffe,","9781626397163 : PAP | 1626397163 : PAP",1
"Two moons :","Mallon, Thomas,",0375400257,1
"God's hotel :","Sweet, Victoria","9781594488436 : | 1594488436 :",1
"All That Is Solid Melts into Air","Mckeon, Darragh","9780062246875 : PAP | 00622468",1
"The cobweb /","Stephenson, Neal.","0553383442 (pbk.) :",1
"Cat up a tree /","Hassett, John.",0395884152,1
"Fairest ","Levine, Gail Carson.","9781934180136 : | 1934180130 :",1
"Hunted :","Cast, P. C.","9780312379827 : | 031237982X :",1
"Tempted /","Cast, P. C.","9781448741809 : | 1448741807 :",1
"Great railways.",,"0778628744 | 9780778628743",1
"Lee & Grant",,"9781422942383 : | 1422942384 :",1
"The bonesetter's daughter","Tan, Amy.",1402509162,1
"The murder room :","Capuzzo, Mike","9781592401420 : | 1592401422 :",1
"First thousand words in English /","Amery, Heather.","9780794502829 : | 0794502822 :",1
"Merriam-Webster's primary dictionary /",,"0877791740 (alk. paper)",1
"Africa /","Reader, John.","0792276817 | 0792264401 (deluxe)",1
"A Woman of substance trilogy",,"9781598287660 | 1598287664",1
"Storyteller /",,,1
"The outsiders /","Church, Eric","9786315326516 : CD | 631532651X : CD",1
"Schools of hope :","Finkelstein, Norman H.,","9781590788417 | 1590788419 | 9780605816404 | 0605816409",1
"Whitethorn Woods /","Binchy, Maeve.","9780307265784 | 0307265781",1
"How to avoid extinction /","Acampora, Paul,","9780545899062 : HRD | 0545899060 : HRD",1
"The postmistress /","Blake, Sarah,","9780399156199 : | 0399156194 :",1
"The incredible life of Balto /","McCarthy, Meghan.","9780375844607 : | 0375844600 :",1
"Yorkshire terriers /","Schuh, Mari C.,","9781626172449 : LIB | 1626172447 : LIB",1
"One plastic bag :","Paul, Miranda.","9781467716086 (lib. bdg. : alk. paper) | 1467716081 (lib. bdg. : alk. paper)",1
"Henry and Beezus /","Cleary, Beverly.",,1
"Frindle /","Clements, Andrew,","0689806698 | 9780689806698 | 9781442013339 (Paw Prints) | 1442013338 (Paw Prints)",1
"Line of fire /","White, Stephen,","9780525952527 : | 0525952527 :",1
"Marked fur murder /","Lyle, Dixie,","1250031095 : (paperback) | 9781250031099 : (paperback)",1
"How to catch a cat /","Hale, Rebecca M.","9780425258880 : (paperback) | 0425258882 : (paperback)",1
"When the moon is full :","Pollock, Penny.",0316713171,1
"Peace is an offering /","LeBox, Annette.","9780803740914 : SAL | 0803740913 : SAL",1
"The creative family :","Soule, Amanda Blake.","9781590304716 (pbk.) : | 15903",1
"On a starry night /","Kinsey-Warnock, Natalie.","053106820X | 9780531068205 | 0531086704 (lib. bdg.) | 9780531086704 (lib. bdg.)",1
"Harvard Yard /","Martin, William.",0446530840,1
"Making haste from Babylon :","Bunker, Nick,","9780307266828 : | 0307266826 :",1
"Censored voices /",,"9786316367525 : DVD | 631636752X : DVD",1
"Fuzzy mud /","Sachar, Louis,","9780804121385 : | 0804121389 : | 9780804121361 | 0804121362",1
"The virgin in the ice :","Peters, Ellis,",0688016723,1
"Orphan black.",,,1
"Charley's first night /","Hest, Amy","9780763640552 : | 0763640557 :",1
"Don't you feel well, Sam? /","Hest, Amy.","0763610097 (lib. bdg.) :",1
"The favorite daughter /","Say, Allen.","9780545176620 : SAL | 054517662X : SAL",1
"A bird or two :","Le Tord, Bijou.",0802851843,1
"The dragon lover and other Chinese proverbs /","Xuan, YongSheng",1885008112,1
"Matter /","Cooper, Christopher","0789448866 :",1
"Lucy Anna and the Finders /","Hayes, Sarah,","0763612006 (alk. paper)",1
"The island of the Skog /","Kellogg, Steven.","9780803738423 | 0803738420",1
"The New Yorker.",,,1
"The New Yorker.",,,1
"A thousand splendid suns /","Hosseini, Khaled.","9781594489501 : | 1594489505 :",1
"Murder in Clichy /","Black, Cara,","1569473838 | 9781569473832 | 1",1
"Dodgers :","Beverly, William,","9781101903735 : HRD | 1101903732 : HRD",1
"My true story","Neville, Aaron,",,1
"In pursuit of the proper sinner",,1593753411,1
"The Cornish coast murder /","Bude, John,","9780712357159 (pbk.) | 0712357157 (pbk.)",1
"La Sirga /",,"9781470365271 | 1470365278",1
"Chesapeake blue /","Roberts, Nora",0399149392,1
"The sleeper and the spindle /","Gaiman, Neil","9780062398246 : HRD | 0062398245 : HRD",1
"The Life and death of Peter Sellers",,0783130414,1
"The runaway rice cake /","Compestine, Ying Chang.","0689829728 (lib. bdg.) :",1
"We were the Mulvaneys /","Oates, Joyce Carol,","0525942238 (acidfree paper)",1
"Monk's-hood :","Peters, Ellis,",0688004520,1
"The suspect /","Lescroart, John T.","9780525949985 | 0525949984 :",1
"True food :","Weil, Andrew.","9780316129411 (hbk.) : | 03161",1
"Save the date /","Andrews, Mary Kay,","9781250019691 : HRD | 12500196",1
"Dairy farming for kids",,"188710271X : | 9781887102711 :",1
"The paying guests /","Waters, Sarah,","9781594633119 : HRD | 1594633118 : HRD",1
"Ve, perro. Ve! :","Eastman, P. D.","0375823611 :",1
"Command and control :","Schlosser, Eric","9781594202278 (hardcover) | 15",1
"Greek myths for young children /","Williams, Marcia.","1564021157 :",1
"Hot six /","Evanovich, Janet.",0312205406,1
"High five /","Evanovich, Janet.",0312203039,1
"Seven up /","Evanovich, Janet.","0312265840 | 9780312265847",1
"Their eyes were watching God /","Hurston, Zora Neale.","0060199490 :",1
"Classic detectives",,,1
"The Adrian Mole diaries /","Townsend, Sue.","0394552989 :",1
"The Hunger Games.","Lawrence, Jennifer","9786315868184 : DVD | 6315868185 : DVD",1
"Wall to wall :","Morris, Mary,",038541465X:,1
"The red badge of courage,","Crane, Stephen,",,1
"Beach house on the moon","Buffett, Jimmy.",,1
"Miss Jane :","Watson, Brad,","9780393241730 : HRD | 0393241734 : HRD",1
"The white mirror /","Hart, Elsa,","9781250074966 : HRD | 1250074967 : HRD",1
"Hey, Boo",,,1
"NWD6 unchained",,,1
"Building pharaoh's chariot","Artist Not Provided","9786314941017 : DVD | 63149410",1
"Little bunny on the move /","McCarty, Peter.","0805046208 (alk. paper)",1
"Valentine hearts :",,"0060080574 | 0060080582 (lib. ",1
"Blizzard of glass :","Walker, Sally M.","9780805089455 : | 0805089454 :",1
"The burnt house /","Kellerman, Faye.","9780061227325 | 0061227323",1
"Air apparent :","Monmonier, Mark S.","0226534227 (cloth : alk. paper)",1
"Last Will. & testament /","Wilson, Laura","9786315168093 : DVD | 63151680",1
"The fighting lady",,076620569X,1
"Shadow tag :","Erdrich, Louise.","0061536091 | 9780061536090",1
"The third plate :","Barber, Dan,","9781594204074 : HRD | 15942040",1
"Spotlight ",,"025192328213 : DVD",1
"Magic below stairs /","Stevermer, Caroline.","9780803734678 : | 0803734670 :",1
"Summer in the invisible city /","Romano, Juliana,","9780525429173 : HRD | 0525429174 : HRD",1
"Dotty /","Perl, Erica S.","9780810989627 (lib. bdg.) : | 081098962X (lib. bdg.) :",1
"Ninja Timmy /","Tamm, Henrik.","9780375991707 : LIB | 0375991700 : LIB",1
"The return of Abracadabra /","Dahl, Michael.","9781434247216 : HRD | 14342472",1
"Hocus pocus hotel /","Dahl, Michael.","9781434242532 (trade hardcover",1
"National geographic kids.",,,1
"A whole lot of lucky /","Haworth, Danette.","9780802723932 (hbk.) | 0802723",1
"Handbook for dragon slayers /","Haskell, Merrie.","9780062008169 : HRD | 0062008161 : HRD",1
"Rules for stealing stars /","Haydu, Corey Ann.","9780062352712 : HRD | 0062352717 : HRD",1
"The collected short stories of Louis L'Amour.","L'Amour, Louis,","9780804179744 : (paperback) | 0804179743 : (paperback)",1
"The mistletoe promise","Evans, Richard Paul","9781442372689 | 1442372680",1
"Does a kangaroo have a mother, too? /","Carle, Eric.","0060287683 | 0060287675 (lib. bdg.)",1
"Home is the place :","Martin, Ann M.,","9780545359450 : HRD |  | 0545359457 : HRD",1
"The long way home :","Martin, Ann M.,","9780545359436 : HRD | 0545359430 : HRD",1
"Better to wish","Martin, Ann M.,","9780804122320 : CMD | 0804122326 : CMD",1
"Ice cream sandwiches :","Egan, Donna.","9781607744955 (hbk.) | 1607744",1
"Russka :","Rutherfurd, Edward.","0517580489 :",1
"In cold blood :","Capote, Truman,","9780679745587 : PAP | 0679745580 : PAP",1
"Judgment Ridge :","Zuckoff, Mitchell.",0060008458,1
"Trouble according to Humphrey /","Birney, Betty G.","9780142410899 (pbk.) | 0142410896 (pbk.)",1
"Time is when /","Gleick, Beth.","9780887768705 : | 0887768709 :",1
"Eat your dinner! /","Miller, Virginia.","1564021211 (hardcover) : | 9781564021212 (hardcover)",1
"Shiver /","Stiefvater, Maggie,","9780545123266 (lib. bdg.) : | ",1
"A ghoul's guide to love and murder :","Laurie, Victoria,","0451470125 : (paperback) | 9780451470126 : (paperback)",1
"The wishing year :","Oxenhandler, Noelle,","9781400064854 : | 1400064856 :",1
"The case of the missing moonstone /","Stratford, Jordan,","9781622314249 : CMD | 1622314247 : CMD",1
"Wolf in white van /","Darnielle, John.","9780374292089 (hardback) | 0374292086 (hardback)",1
"Medusa :","Dibdin, Michael.","0375422692 :",1
"The case of the murdered muckraker :","Dunn, Carola.",0312272847,1
"A year in the notch :","Sargent, William,","1584650117 (cloth : alk. paper)",1
"Murder at Honeychurch Hall :","Dennison, Hannah.","9781250007797 (hardback) | 1250007798 (hardback)",1
"The girl from Summer Hill :","Deveraux, Jude,","9781101883266 (hardcover : acidfree paper) | 110188326X (hardcover : acidfree paper)",1
"Dirty job /","Moore, Christopher.",0060590270,1
"To the death :","Robinson, Patrick,","1593154763 | 9781593154769",1
"Sexploitation :","Pierce, Cindy,","9781629560892 : PAP | 1629560898 : PAP",1
"London bridges :","Patterson, James,",0316710598,1
"The edge of town /","Garlock, Dorothy.",0446527696,1
"True crimes :","Harrison, Kathryn,","9781400063482 | 1400063485",1
"Five came back :","Harris, Mark,","9781594204302 : HRD | 15942043",1
"Hi, cat! /","Keats, Ezra Jack.",0020441207,1
"Galileo's daughter :","Sobel, Dava","0802713432 (hc)",1
"The kite runner","Hosseini, Khaled.","0743545230 | 9780743545235",1
"Global warming",,"9781593757298 | 1593757298",1
"The buccaneers :","Wharton, Edith,",0670852198,1
"A gathering of spies /","Altman, John.","0399146415 (alk. paper)",1
"A prisoner of birth /","Archer, Jeffrey,","0312379293 | 9780312379292",1
"Glen Campbell :","Campbell, Glen,","9786316139597 : DVD | 6316139594 : DVD",1
"The story of the lost child /","Ferrante, Elena,","1609452860 | 9781609452865",1
"Robert Ludlum's The arctic event /","Cobb, James H.","9780446699075 (pbk.) : | 04466",1
"Defending Jacob :","Landay, William.","9780385344227 : | 0385344228 :",1
"Ivy loves to give /","Blackwood, Freya,","9780545234672 | 0545234670",1
"If you ever see an owl",,,1
"Popstar :",,"9786316555212 : DVD | 6316555210 : DVD",1
"Kill anything that moves :","Turse, Nick.","9780805086911 (hbk.) | 0805086",1
"Band of sisters :","Holmstedt, Kirsten A.","9780811702676 : | 0811702677 :",1
"Your handbook of everyday law /","Coughlin, George Gordon.","0062715720 : | 0062732404 (pbk.) :",1
"American Bar Association Family legal guide :",,"0609610422 :",1
"The American heritage pictorial atlas of United States history /",,,1
"Physics made simple /","Freeman, Ira Maximilian,","038524228X : | 9780385242288",1
Brave,"MacDonald, Kelly","9786314840341 : DVD | 6314840341 : DVD",1
"Cleopatra's daughter :","Moran, Michelle.","9780307409126 : | 0307409120 :",1
"No great mischief /","MacLeod, Alistair.",0393049701,1
"Across the universe /","Revis, Beth.","9781595143976 (hc.) : | 159514",1
"The Bunnicula collection","Howe, James,","1400094739 :",1
"Mr. Dixon disappears :","Sansom, Ian.","9780060822538 (pbk.) : | 00608",1
"Heirs and parents /","McInerny, Ralph M.",031220311X,1
"Jefferson's America :","Fenster, J. M.","9781681681269 : CMD | 1681681269 : CMD",1
